"164","Hårstugan",,,"0587-10034",,"Skolgatan 11",NULL,"Nora",,"71330","SE","59.5202968","15.0368145",,,"1426690818","1426690818","3",NULL,,,,,,,
"165","Hårstylisterna Cronhag",,,,,"Kyrkvägen 24",NULL,"Upplands Väsby",,"19474","SE","59.5200784","17.9105016",,,"1426690933","1426690933","3",NULL,,,,,,,
"166","Hårteam I Ystad",,,"0411-141302",,"Hamngatan 10",NULL,"Ystad",,"27143","SE","55.4282054","13.8213992",,,"1426691022","1426691022","3",NULL,,,,,,,
"167","Hårtesten",,,"062-015575",,"Storgatan 68",NULL,"Sollefteå",,"88131","SE","63.1664928","17.2713249",,,"1426691107","1426691107","3",NULL,,,,,,,
"168","Hårtotten",,,"0451-81188",,"Vattugatan 5",NULL,"Hässleholm",,"28131","SE","56.1584855","13.7652446",,,"1426691217","1426691217","3",NULL,,,,,,,
"169","Hårvågen",,,"0226-50054",,"Marcustorget 1",NULL,"Avesta",,"77430","SE","60.1453322","16.1720034",,,"1426691794","1426691794","3",NULL,,,,,,,
"170","Hårvård Natasha",,,"021-120700",,"Rekylgatan 4",NULL,"Västerås",,"72338","SE","59.6284609","16.5721652",,,"1426698216","1426698216","3",NULL,,,,,,,
"171","Här i Lidköping",,,,,"Nya Stadens Torg 13",NULL,"Lidköping",,"53131","SE","58.5037868","13.1562226",,,"1426698301","1426698301","3",NULL,,,,,,,
"172","Idas Hårdesign",,,"0418-14771",,"Stora Norregatan 17",NULL,"Landskrona",,"26132","SE","55.8714747","12.8315595",,,"1426698411","1426698411","3",NULL,,,,,,,
"173","*Infinum<br><img src=\"http://olaplex.se/salonger/goldmembersign.gif\">",,,"031-7110990",,"Lilla Bommen 6",NULL,"Göteborg",,"41104","SE","57.7121462","11.9684818",,,"1426698481","1486642803","3",NULL,,,,,,,
"174","Inger Edlings Design",,,,,"Turebergs Alle 5",NULL,"Sollentuna",,"19162","SE","59.4309294","17.9424785",,,"1426698579","1426698579","3",NULL,,,,,,,
"175","Hår 3000 T-Hötorget",,,"08-203 777",,"Hötorget",NULL,"Stockholm",,"111 57","SE","59.335533","18.063539",,,"1426756014","1426756014","3",NULL,,,,,,,
"176","Hår 3000 Vasagatan",,,"08-21 59 09",,"Vasagatan 36 ",NULL,"Stockholm",,"11120","SE","59.3327369","18.0577069",,,"1426756108","1426756108","3",NULL,,,,,,,
"177","Hår 3000 Birger Jarlsgatan",,,"08-663 66 30",,"Birger Jarlsgatan 6 A",NULL,"Stockholm",,"11434","SE","59.333914","18.0751979",,,"1426756184","1426756184","3",NULL,,,,,,,
"178","Salong Fiasco",,,"08-261717",,"Hälsingegatan 5",NULL,"Stockholm",,"11323","SE","59.341582","18.0428873",,,"1426862398","1426862398","3",NULL,,,,,,,
"179","Jennie Henriksson",,,,,"Trädgårdsgatan 14",NULL,"Sundsvall",,"85237","SE","62.389101","17.3108392",,,"1426862539","1426862539","3",NULL,,,,,,,
"180","Jennys Hårstudio",,,"0587-25222",,"Torget 1",NULL,"Gyttorp",,"71372","SE","59.5055025","14.9654583",,,"1426862625","1426862625","3",NULL,,,,,,,
"181","Jennys Klipphörna",,,"0456-19825",,"Södergatan 17",NULL,"Sölvesborg",,"29431","SE","56.0515494","14.5839159",,,"1426862701","1426862701","3",NULL,,,,,,,
"182","Jess",,,,,"Storgatan 36, Gallerian In",NULL,"Sundsvall",,"85231","SE","62.3915173","17.3045134",,,"1426862801","1426862801","3",NULL,,,,,,,
"183","Jessicas Hårcenter",,,"0533-14206",,"Västra Storgatan 12",NULL,"Säffle",,"66130","SE","59.1328863","12.9217068",,,"1426862885","1426862885","3",NULL,,,,,,,
"184","*Johannas Salong<br><img src=\"http://olaplex.se/salonger/goldmembersign.gif\">",,,"072-214 46 68",,"Bladgatan 5",NULL,"Kvänum",,"53530","SE","58.2981043","13.1733829",,,"1426862947","1489505236","3",NULL,,,,,,,
"185","Josefines Klipphörna",,,"0240-20055",,"Kopparbergsvägen 48 ",NULL,"Grängesberg",,"77230","SE","60.0744742","15.0053483",,,"1426863045","1426863045","3",NULL,,,,,,,
"186","Just Tip It",,,"076-8812252",,"Nygatan 13",NULL,"Eskilstuna",,"63220","SE","59.3695929","16.5122829",,,"1426863122","1441631791","3",NULL,,,,,,,
"187","Kam-In",,,"040-466161",,"Sjötorpsvägen 2",NULL,"Tygelsjö",,"21873","SE","55.5131793","12.9685617",,,"1426863198","1426863198","3",NULL,,,,,,,
"188","Kammamera",,,,,"Eriksgatan 11",NULL,"Ludvika",,"77131","SE","60.150842","15.1879688",,,"1426863269","1426863269","3",NULL,,,,,,,
"189","Kammarjungfrun",,,,,"Hantverkargatan 4",NULL,"Stockholm",,"11221","SE","59.3281278","18.0502785",,,"1426863358","1426863358","3",NULL,,,,,,,
"190","Kharma Hårstudio",,,"019-6115028",,"Bromsgatan 3",NULL,"Örebro",,"70366","SE","59.2828465","15.2222378",,,"1426863433","1426863433","3",NULL,,,,,,,
"191","Klipparna På Näset",,,"031-284253",,"Hammarvägen 8",NULL,"Västra Frölunda",,"42165","SE","57.6248841","11.8977158",,,"1426863509","1426863509","3",NULL,,,,,,,
"192","Klippbaren i Skara",,,,,"Marumsgatan 4",NULL,"Skara",,"53232","SE","58.3856388","13.4365932",,,"1426863572","1426863572","3",NULL,,,,,,,
"193","Klipphörnet",,,,,"Kungsgatan 2",NULL,"Oskarshamn",,"57230","SE","57.2669991","16.4488462",,,"1426863658","1426863658","3",NULL,,,,,,,
"194","Klippoteket ",,,"054-155975",,"Åttkantsgatan 6",NULL,"Karlstad",,"65250","SE","59.3822602","13.5147325",,,"1426863757","1426863757","3",NULL,,,,,,,
"195","Klippstugan Louise Blom",,,,,"Genavägen 32",NULL,"Högsäter",,"45870","SE","58.6511797","12.0566648",,,"1426863883","1426863883","3",NULL,,,,,,,
"196","Klostermann Frisörer",,,,,"Biblioteksgången 4",NULL,"Täby",,"18370","SE","59.445323","18.0692079",,,"1426863965","1426863965","3",NULL,,,,,,,
"197","Kolla Kolla",,,"031-123302",,"Andra Långgatan 18",NULL,"Göteborg",,"41328","SE","57.698966","11.948244",,,"1426864038","1426864038","3",NULL,,,,,,,
"199","L & L Stockholm",,,"08-6500606",,"St Eriksgatan 11",NULL,"Stockholm",,"11239","SE","59.3365733","18.0348853",,,"1426864252","1426864252","3",NULL,,,,,,,
"200","Lack & Lockar",,,"0290-21020",,"Skolgatan 13",NULL,"Hofors",,"81330","SE","60.5456462","16.2861026",,,"1426864333","1426864333","3",NULL,,,,,,,
"201","Ladies & Gentleman Hair Studio",,,,,"Hotellgatan 15",NULL,"Solna",,"17145","SE","59.3599078","18.0003435",,,"1426864418","1426864418","3",NULL,,,,,,,
"202","Lekebergs Skönhetscenter",,,"0585-36000",,"Sveagatan 1",NULL,"Fjugesta",,"71631","SE","59.1736794","14.8711397",,,"1426864509","1426864509","3",NULL,,,,,,,
"203","Lesley & Co",,,"0455-24011",,"Borgmästaregatan 12",NULL,"Karlskrona",,"37134","SE","56.1610169","15.5844819",,,"1426864605","1426864605","3",NULL,,,,,,,
"204","Lidingö Klippotek",,,"08-7315157",,"Stockholmsvägen 22",NULL,"Lidingö",,"18132","SE","59.3634467","18.1243714",,,"1426864689","1426864689","3",NULL,,,,,,,
"205","Lockrop",,,"0920-15151",,"Stationsgatan 49",NULL,"Luleå",,"97233","SE","65.5830366","22.1548135",,,"1426864767","1426864767","3",NULL,,,,,,,
"206","Lycka Frisör",,,,,"Odinsgatan 28",NULL,"Göteborg",,"41103","SE","57.7095897","11.983729",,,"1426864827","1426864827","3",NULL,,,,,,,
"207","Lyko Hair",,,"08-6606500",,"Grevgatan 36",NULL,"Stockholm",,"11453","SE","59.3350146","18.0858234",,,"1426864903","1426864903","3",NULL,,,,,,,
"208","Lyxx",,,"0920-10550",,"Storggatan 42",NULL,"Luleå",,"97231","SE","65.5842919","22.1551602",,,"1426864986","1426864986","3",NULL,,,,,,,
"209","Lödder",,,"086402340",,"Blekingegatan 40",NULL,"Stockholm",,"11662","SE","59.3106211","18.0764192",,,"1426865054","1428661314","3",NULL,,,,,,,
"210","Maggans Salonger",,,"026-624696",,"Södra Kungsgatan 19",NULL,"Gävle",,"80251","SE","60.6712214","17.1481853",,,"1426865136","1426865136","3",NULL,,,,,,,
"211","Malin Björn Frisör",,,"060-120283",,"Skolhushallen 13",NULL,"Sundsvall",,"85232","SE","62.3898859","17.3006603",,,"1426865229","1426865229","3",NULL,,,,,,,
"212","Maria Brinks Hårstudio",,,"046-152040",,"Stora Fiskaregatan 8",NULL,"Lund",,"22224","SE","55.7030571","13.1899088",,,"1426865317","1426865317","3",NULL,,,,,,,
"213","Martinas Klippstudio",,,,,"Skördevägen 43",NULL,"Nora",,"71330","SE","59.5041885","15.0378258",,,"1426865415","1426865415","3",NULL,,,,,,,
"214","Med Känsla För Ditt Ego",,,,,"Västra Parkgatan 1",NULL,"Tingsryd",,"36230","SE","56.5254667","14.9763085",,,"1426865502","1426865502","3",NULL,,,,,,,
"215","Michael & Frisörerna",,,,,"Götgatan 84",NULL,"Stockholm",,"11862","SE","59.3114181","18.0743976",,,"1426865578","1426865578","3",NULL,,,,,,,
"216","Min Bror & Jag",,,"031-123678",,"Aschebergsgatan 39",NULL,"Göteborg",,"41133","SE","57.6945352","11.9721956",,,"1426865657","1426865657","3",NULL,,,,,,,
"217","Mina Damer & Herrar",,,"0155-456585",,"Västra Kvarngatan 13",NULL,"Nyköping",,"61131","SE","58.7511144","17.0057128",,,"1426865746","1426865746","3",NULL,,,,,,,
"218","MIR",,,"08-6114091",,"Stora Nygatan 31",NULL,"Stockholm",,"11127","SE","59.3239014","18.0698444",,,"1426865845","1426865845","3",NULL,,,,,,,
"219","Mirres Stylister",,,"08-6500050",,"Drottningsholmsvägen 13",NULL,"Stockholm",,"11242","SE","59.3318903","18.0304617",,,"1426865957","1426865957","3",NULL,,,,,,,
"220","Mixkliniken",,,,,"Centrumstråket 16",NULL,"Bålsta",,"74632","SE","59.5660154","17.5298793",,,"1426866083","1426866083","3",NULL,,,,,,,
"221","Mockfjärds Håratelje",,,,,"Industriområdet Mockfjärd",NULL,"Mockfjärd",,"78543","SE","60.4949037","14.958229",,,"1426866197","1426866197","3",NULL,,,,,,,
"222","Moments By M",,,,,"Kvarnvägen 1 A",NULL,"Upplands Väsby",,"19477","SE","59.5213389","17.9038643",,,"1426866278","1426866278","3",NULL,,,,,,,
"223","Mälarsalongen",,,"021-4480048",,"Sigurdsgatan 33",NULL,"Västerås",,"72130","SE","59.6076389","16.5557057",,,"1426866350","1426866350","3",NULL,,,,,,,
"224","Märits Hårstuga",,,,,"Fixvägen 2, Tuna-Hästberg",NULL,"Idkerberget",,"78199","SE","60.337913","15.1772523",,,"1426866472","1426866472","3",NULL,,,,,,,
"225","Mästernils",,,"0413-10395",,"Östergatan 3",NULL,"Eslöv",,"24139","SE","55.8396464","13.3049684",,,"1426866555","1426866555","3",NULL,,,,,,,
"226","Nacka Hudharmoni",,,,,"Värmdövägen 260",NULL,"Nacka",,"13142","SE","59.3097649","18.1975388",,,"1426866630","1426866630","3",NULL,,,,,,,
"227","NackaKlippet",,,"08-7166118",,"Värmdovägen 260",NULL,"Nacka",,"13142","SE","59.3097649","18.1975388",,,"1426866723","1426866723","3",NULL,,,,,,,
"228","Nagelbaren Stylingteam",,,"0155-288720",,"Bagaregatan 37",NULL,"Nyköping",,"61130","SE","58.7523265","17.002623",,,"1426866824","1426866824","3",NULL,,,,,,,
"229","Najs",,,"08-6151601",,"Wollmar Yxkullsgatan 1",NULL,"Stockholm",,"11850","SE","59.3169937","18.0650143",,,"1426866920","1426866920","3",NULL,,,,,,,
"230","Nejden Hair Art",,,,,"Maspelösa Stallbacken",NULL,"Vreta Kloster",,"59076","SE","58.4904761","15.4209788",,,"1426867030","1426867030","3",NULL,,,,,,,
"231","Nettan & Carros Håratelje",,,"0270-10850",,"Köpmantorget 2 B",NULL,"Söderhamn",,"82630","SE","61.3040371","17.0615777",,,"1426867127","1426867127","3",NULL,,,,,,,
"232","New Look Herr & Damfrisering",,,,,"Kobbarnas Väg 4",NULL,"Göteborg",,"41647","SE","57.7139853","11.9971415",,,"1426867212","1426867212","3",NULL,,,,,,,
"233","Ninas Salong",,,,,"Rådmansgatan 20",NULL,"Skövde",,"54152","SE","58.4011816","13.8575702",,,"1426867294","1426867294","3",NULL,,,,,,,
"234","Nooliy",,,"031-162015",,"Södra Vägen 55",NULL,"Göteborg",,"41254","SE","57.6970431","11.9846857",,,"1426867663","1426867663","3",NULL,,,,,,,
"235","Norsjö Hårstudio",,,"091-810095",,"Storgatan 64",NULL,"Norsjö",,"93532","SE","64.9122983","19.4810396",,,"1426867746","1426867746","3",NULL,,,,,,,
"236","NOWN",,,"08-6629940",,"Storgatan 25",NULL,"Stockholm",,"11455","SE","59.334795","18.0850378",,,"1426867841","1426867841","3",NULL,,,,,,,
"237","Nudh",,,,,"Skepparegatan 3 C",NULL,"Halmstad",,"30294","SE","56.6733062","12.8489589",,,"1426867921","1426867921","3",NULL,,,,,,,
"238","Nya Studio Klipporama",,,"090-777777",,"Skolgatan 65 E",NULL,"Umeå",,"90329","SE","63.826071","20.2679591",,,"1426868009","1426868009","3",NULL,,,,,,,
"239","Nygatan Nio",,,,,"Nygatan 9",NULL,"Gävle",,"80320","SE","60.6743684","17.1383737",,,"1426868071","1426868071","3",NULL,,,,,,,
"240","Odromen",,,"040-6110045",,"Kalendergatan 2",NULL,"Malmö",,"21135","SE","55.606399","13.0027072",,,"1426868178","1426868178","3",NULL,,,,,,,
"241","Peach Sweden",,,"08-332288",,"Vanadisplan 2",NULL,"Stockholm",,"11331","SE","59.3447327","18.0388019",,,"1426868307","1426868307","3",NULL,,,,,,,
"242","People",,,"08-229003",,"Brunnsgatan 4",NULL,"Stockholm",,"11138","SE","59.3369607","18.0699171",,,"1426868437","1426868437","3",NULL,,,,,,,
"243","Petras Hårstudio",,,"042-122260",,"Stattena Centrum 10",NULL,"Helsingborg",,"25444","SE","56.0579797","12.7016418",,,"1426868561","1426868561","3",NULL,,,,,,,
"244","Piggelin Hårdesign",,,"0322-637113",,"Norra Strömgatan 58",NULL,"Alingsås",,"44131","SE","57.9288614","12.5417861",,,"1426868655","1427099070","3",NULL,,,,,,,
"245","Piz Of Cake",,,,,"Hjalmar Söderbergs Väg 20",NULL,"Stockholm",,"11252","SE","59.3336023","17.9992875",,,"1426868725","1426868725","3",NULL,,,,,,,
"246","Purple",,,"060-616700",,"Skolhushallen 17A",NULL,"Sundsvall",,"85232","SE","62.3893371","17.3005203",,,"1426869801","1426869801","3",NULL,,,,,,,
"247","Quomodo/M19",,,"031-7115686",,"Storgatan 23",NULL,"Göteborg",,"41124","SE","57.6996272","11.9675845",,,"1426869875","1426869875","3",NULL,,,,,,,
"248","Ragdolls Frisörer",,,,,"Vretgränd 16",NULL,"Uppsala",,"75322","SE","59.8566669","17.6435928",,,"1426869956","1426869956","3",NULL,,,,,,,
"249","*Rockn Hair<br><img src=\"http://olaplex.se/salonger/goldmembersign.gif\">",,,"0225-13833",,"Åsgatan 51",NULL,"Hedemora",,"77631","SE","60.2775011","15.986021",,,"1426870036","1489505228","3",NULL,,,,,,,
"250","Rootz",,,,,"Vanadisvägen 20",NULL,"Stockholm",,"11346","SE","59.3467637","18.0462466",,,"1426870098","1426870098","3",NULL,,,,,,,
"251","Rose Beautique",,,,,"Ånghammargatan 4",NULL,"Västerås",,"72133","SE","59.6003236","16.4894286",,,"1426870166","1426870166","3",NULL,,,,,,,
"252","Runt Hörnet",,,,,"Nybrogatan 5",NULL,"Sundsvall",,"85231","SE","62.3909664","17.3125181",,,"1426870239","1426870239","3",NULL,,,,,,,
"253","Runys Frisörer",,,"08-7587204",,"Stortorget 235",NULL,"Täby",,"18334","SE","59.4419","18.0703299",,,"1426870314","1426870314","3",NULL,,,,,,,
"254","Rv Salong",,,,,"Smedjegtan 20",NULL,"Jönköping",,"55320","SE","57.78186","14.1721854",,,"1426870407","1426870407","3",NULL,,,,,,,
"255","Sagolik Sweden ",,,,,"Trädgårdsgatan 30",NULL,"Sundsvall",,"85232","SE","62.3896816","17.30499",,,"1426870533","1426870533","3",NULL,,,,,,,
"256","Salong 13",,,,,"Södra Torggatan 15",NULL,"Lycksele",,"92131","SE","64.5956278","18.6769893",,,"1426870623","1426870623","3",NULL,,,,,,,
"257","Salong 21 Eko Hair",,,,,"Bygatan 21",NULL,"Viken",,"26361","SE","56.1167805","12.6093867",,,"1427106349","1427106349","3",NULL,,,,,,,
"258","Salong 7781",,,"0303-67781",,"Göteborgsvägen 6",NULL,"Stenungsund",,"44431","SE","58.0727254","11.8229974",,,"1427106441","1427106441","3",NULL,,,,,,,
"259","Madelenes Sax & Kam",,,,,"Utsiktsvägen 7",NULL,"Stenungsund",,"44441","SE","58.0675829","11.8296269",,,"1427106544","1427106544","3",NULL,,,,,,,
"260","Salong Alexander",,,"08-217676",,"Gamla Brogatan 29",NULL,"Stockholm",,"11120","SE","59.3333159","18.0576617",,,"1427106624","1427106624","3",NULL,,,,,,,
"261","Salong Anna",,,,,"Albert Landbergs Gränd 9",NULL,"Hässelby",,"16570","SE","59.3761056","17.8163614",,,"1427106745","1427106745","3",NULL,,,,,,,
"262","Salong Astra",,,"045-710851",,"Ågårdsgatan 1",NULL,"Ronneby",,"37235","SE","56.2090951","15.2765285",,,"1427106828","1427106828","3",NULL,,,,,,,
"263","Salong Balsam/Salong Före & Efter",,,"021-186400",,"Stora Gatan 43",NULL,"Västerås",,"72212","SE","59.6085549","16.5411054",,,"1427106927","1427106927","3",NULL,,,,,,,
"264","*Salong Barock<br><img src=\"http://olaplex.se/salonger/goldmembersign.gif\">",,,"060-156800",,"Storgatan 68",NULL,"Sundsvall",,"85230","SE","62.392798","17.2892696",,,"1427107021","1489505221","3",NULL,,,,,,,
"265","*Salong Be Lövely<br><img src=\"http://olaplex.se/salonger/goldmembersign.gif\">",,,"040-911706",,"Solgatan 24 C",NULL,"Malmö",,"21220","SE","55.6093459","13.038476",,,"1427108142","1489505212","3",NULL,,,,,,,
"266","Salong Beautiful",,,"060-617610",,"Fridhemsgatan 74",NULL,"Sundsvall",,"85461","SE","62.3798774","17.3342091",,,"1427108237","1427108237","3",NULL,,,,,,,
"267","Salong Beauty",,,"0157-20004",,"Kungsgatan 20",NULL,"Malmköping",,"64260","SE","59.1330702","16.7310391",,,"1427108522","1427108522","3",NULL,,,,,,,
"268","Salong Beauty World",,,"066-012538",,"Storgatan 40 E",NULL,"Örnsköldsvik",,"89134","SE","63.2933397","18.7139577",,,"1427108708","1427108708","3",NULL,,,,,,,
"269","Salong Bellica",,,"060-155200",,"Bergsgatan 25",NULL,"Sundsvall",,"85236","SE","62.3862414","17.3024296",,,"1427109416","1427109416","3",NULL,,,,,,,
"270","Salong Bob",,,,,"Linnégatan 44",NULL,"Göteborg",,"41308","SE","57.6945469","11.9528446",,,"1427109531","1427109531","3",NULL,,,,,,,
"271","Salong Boutique",,,"0472-261556",,"Örnvägen 6",NULL,"Lammhult",,"36030","SE","57.1722175","14.5903365",,,"1427109683","1427109683","3",NULL,,,,,,,
"272","Salong C&L",,,"0414-10140",,"Regeringsgatan 19",NULL,"Simrishamn",,"27231","SE","55.5570127","14.3518575",,,"1427109794","1427109794","3",NULL,,,,,,,
"273","Salong Cheveux",,,,,"Norregatan 11",NULL,"Sjöbo",,"27530","SE","55.6333539","13.706131",,,"1427109978","1427109978","3",NULL,,,,,,,
"274","Salong Ciseaux",,,"0240-20012",,"Kopparbergsvägen 50",NULL,"Grängesberg",,"77230","SE","60.0748806","15.0057516",,,"1427110236","1427110236","3",NULL,,,,,,,
"275","Salong Cociline",,,,,"Bergakungsgatan 10",NULL,"Borås",,"50642","SE","57.7491011","12.9431357",,,"1427110424","1427110447","3",NULL,,,,,,,
"276","Salong Coiffeur/Kaniaw",,,,,"Upplandsgatan 6",NULL,"Stockholm",,"11123","SE","59.3366397","18.0547334",,,"1427110550","1427110550","3",NULL,,,,,,,
"277","Salong Crafty",,,"08-306203",,"Upplandsgatan 47",NULL,"Stockholm",,"11328","SE","59.3414951","18.0494847",,,"1427111159","1427111159","3",NULL,,,,,,,
"278","Salong Creatif",,,"08-327713",,"Rörstrandsgatan 25",NULL,"Stockholm",,"11340","SE","59.3404623"," 18.0304828",,,"1427111503","1427111503","3",NULL,,,,,,,
"279","Salong Diana",,,"0533-15800",,"Sundsgatan 36",NULL,"Säffle",,"66142","SE","59.1303901","12.9315695",,,"1427112223","1427112223","3",NULL,,,,,,,
"280","Salong Din Stund",,,"040-122828",,"Föreningsgatan 63",NULL,"Malmö",,"21152","SE","55.6020405","13.0167889",,,"1427112392","1427112392","3",NULL,,,,,,,
"281","Salong Duett",,,,,"Persikogatan 8",NULL,"Järfälla",,"17549","SE","59.401277","17.8032424",,,"1427112527","1427112527","3",NULL,,,,,,,
"282","Salong Elegance/Lilli & Katty Salong",,,"08-54088855",,"Storängstorget 3",NULL,"Åkersberga",,"18430","SE","59.4797826","18.2987215",,,"1427112645","1427112645","3",NULL,,,,,,,
"283","Salong Etage",,,"0455-12130",,"Ronnebygatan 40",NULL,"Karlskrona",,"37133","SE","56.1623666","15.5871696",,,"1427112732","1427112732","3",NULL,,,,,,,
"284","Salong Eurostop",,,,,"Ryhovsgatan 5",NULL,"Jönköping",,"55303","SE","57.7605814","14.1896319",,,"1427112860","1427112860","3",NULL,,,,,,,
"285","Salong Eveline",,,"065-110900",,"Norra Järnvägsgatan 53 B",NULL,"Ljusdal",,"82732","SE","61.8263178","16.1005281",,,"1427112966","1427112966","3",NULL,,,,,,,
"286","Salong Fager",,,,,"Södra Strandgatan 10",NULL,"Marstrand",,"44230","SE","57.8877946","11.5936634",,,"1427113078","1427113078","3",NULL,,,,,,,
"287","Salong Flanör",,,,,"Nygatan 21",NULL,"Gävle",,"80320","SE","60.6753766","17.1425619",,,"1427113170","1427113170","3",NULL,,,,,,,
"288","Salong Folk",,,"019-123700",,"Engelbrektsgatan 30",NULL,"Örebro",,"70212","SE","59.2717961","15.219729",,,"1427113256","1427113256","3",NULL,,,,,,,
"289","Salong Frida",,,,,"Lidenvägen 2",NULL,"Fjällbacka",,"45741","SE","58.5986652","11.2930879",,,"1427113437","1427113437","3",NULL,,,,,,,
"290","Salong Gefle",,,,,"Norra Skeppargatan 5",NULL,"Gävle",,"80320","SE","60.6735648","17.1410968",,,"1427113796","1427113796","3",NULL,,,,,,,
"291","Salong GG 16",,,"08-276116",,"Greta Garbos Väg 16",NULL,"Solna",,"16940","SE","59.36775","17.981174",,,"1427113893","1427113893","3",NULL,,,,,,,
"292","Salong Gioia",,,,,"Drottninggatan 4",NULL,"Gävle",,"80320","SE","60.673322","17.1399135",,,"1427113987","1427113987","3",NULL,,,,,,,
"293","Salong Git",,,"021-143150",,"Vasagatan 41",NULL,"Västerås",,"72215","SE","59.6152443","16.5416836",,,"1427114372","1427114372","3",NULL,,,,,,,
"294","Salong Glamour",,,"066-015421",,"Storgatan 30",NULL,"Örnsköldsvik",,"89134","SE","63.2917531","18.7148418",,,"1427114673","1427114673","3",NULL,,,,,,,
"295","*Salong Gula Villan<br><img src=\"http://olaplex.se/salonger/goldmembersign.gif\">",,,"035-120011",,"Brogatan 54",NULL,"Halmstad",,"30238","SE","56.6739337","12.8482749",,,"1427114747","1487845916","3",NULL,,,,,,,
"296","*Angered Hair & Face<br><img src=\"http://olaplex.se/salonger/goldmembersign.gif\">",,,"031-3300290",,"Angereds Torg",NULL,"Angered",,"42465","SE","57.7957634","12.0505241",,,"1427114830","1486740153","3",NULL,,,,,,,
